source_entry_id,ordinal,raw_target,raw_context,candidate_entry_id,candidate_headword,candidate_volume
Bd05_Log-N:0117:0072,12,Implikationen,Implikationen (ºόªοØ σıνÆŒτØŒοί bzw,Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0117:0072,12,Implikationen,Implikationen (ºόªοØ σıνÆŒτØŒοί bzw,Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0117:0072,12,Implikationen,Implikationen (ºόªοØ σıνÆŒτØŒοί bzw,Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0117:0072,49,Booleschen,Booleschen Algebra bzw,Bd01_A-B:0529:0663,Boolesche Algebra,Bd01_A-B
Bd05_Log-N:0117:0072,49,Booleschen,Booleschen Algebra bzw,Bd01_A-B:0529:0664,Boolesche Summe,Bd01_A-B
Bd05_Log-N:0117:0072,50,Booleschen,Booleschen Verbandes (,Bd01_A-B:0529:0663,Boolesche Algebra,Bd01_A-B
Bd05_Log-N:0117:0072,50,Booleschen,Booleschen Verbandes (,Bd01_A-B:0529:0664,Boolesche Summe,Bd01_A-B
Bd05_Log-N:0123:0083,29,Makrokosmos,"Makrokosmos bestimmt, so leitet die menschliche Vernunft das Denken und",Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0123:0083,29,Makrokosmos,"Makrokosmos bestimmt, so leitet die menschliche Vernunft das Denken und",Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0129:0087,17,Länge,Länge,Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0129:0087,17,Länge,Länge,Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0139:0093,12,Strukturalismus,Strukturalismus (philosophisch/ wissenschaftstheoretisch,Bd07_Re-Te:0566:0465,"Strukturalismus (philosophisch, wissenschaftstheoretisch)",Bd07_Re-Te
Bd05_Log-N:0139:0093,12,Strukturalismus,Strukturalismus (philosophisch/ wissenschaftstheoretisch,Bd07_Re-Te:0573:0466,"Strukturalismus, mathematischer",Bd07_Re-Te
Bd05_Log-N:0149:0100,12,Paradoxien,"Paradoxien ergeben, nicht unbedingt beheben, sondern nur deren Konsequ",Bd06_O-Ra:0116:0091,"Paradoxien, kosmologische",Bd06_O-Ra
Bd05_Log-N:0149:0100,12,Paradoxien,"Paradoxien ergeben, nicht unbedingt beheben, sondern nur deren Konsequ",Bd06_O-Ra:0118:0092,"Paradoxien, zenonische",Bd06_O-Ra
Bd05_Log-N:0149:0100,12,Paradoxien,"Paradoxien ergeben, nicht unbedingt beheben, sondern nur deren Konsequ",Bd06_O-Ra:0121:0093,Paradoxien der Implikation,Bd06_O-Ra
Bd05_Log-N:0149:0100,12,Paradoxien,"Paradoxien ergeben, nicht unbedingt beheben, sondern nur deren Konsequ",Bd06_O-Ra:0121:0094,Paradoxien des Unendlichen,Bd06_O-Ra
Bd05_Log-N:0151:0101,17,komplex/,komplex/ Komplex,Bd04_Ins-Loc:0297:0208,komplex/Komplex,Bd04_Ins-Loc
Bd05_Log-N:0151:0101,17,komplex/,komplex/ Komplex,Bd04_Ins-Loc:0297:0208,komplex/Komplex,Bd04_Ins-Loc
Bd05_Log-N:0157:0103,2,Booleschen,Booleschen Algebra angeregten Studie über die logischen Grundlagen der,Bd01_A-B:0529:0663,Boolesche Algebra,Bd01_A-B
Bd05_Log-N:0157:0103,2,Booleschen,Booleschen Algebra angeregten Studie über die logischen Grundlagen der,Bd01_A-B:0529:0664,Boolesche Summe,Bd01_A-B
Bd05_Log-N:0174:0115,2,Wiener,Wiener Kreises (,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0174:0115,2,Wiener,Wiener Kreises (,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0174:0115,2,Wiener,Wiener Kreises (,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0184:0119,20,Wert,"Wert, moralisch",Bd08_Th-Z:0482:0455,Wert (logisch),Bd08_Th-Z
Bd05_Log-N:0184:0119,20,Wert,"Wert, moralisch",Bd08_Th-Z:0483:0456,Wert (moralisch),Bd08_Th-Z
Bd05_Log-N:0184:0119,20,Wert,"Wert, moralisch",Bd08_Th-Z:0484:0457,Wert (ökonomisch),Bd08_Th-Z
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0023:0006,Realismus (erkenntnistheoretisch),Bd07_Re-Te
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0025:0007,Realismus (ontologisch),Bd07_Re-Te
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0026:0008,"Realismus, ethischer",Bd07_Re-Te
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0030:0009,"Realismus, kritischer",Bd07_Re-Te
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0031:0010,"Realismus, semantischer",Bd07_Re-Te
Bd05_Log-N:0199:0129,19,Realismus,"Realismus, moralischer",Bd07_Re-Te:0033:0011,"Realismus, wissenschaftlicher",Bd07_Re-Te
Bd05_Log-N:0223:0148,10,Wiener,Wiener Kreises – er stand in regem wissenschaftlichem Kontakt insb,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0223:0148,10,Wiener,Wiener Kreises – er stand in regem wissenschaftlichem Kontakt insb,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0223:0148,10,Wiener,Wiener Kreises – er stand in regem wissenschaftlichem Kontakt insb,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0223:0148,14,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z
Bd05_Log-N:0223:0148,14,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0198:0157,"Unendlichkeit, schlechte",Bd08_Th-Z
Bd05_Log-N:0227:0154,5,Makrokosmos,Makrokosmos und Mikrokosmos in einer,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0227:0154,5,Makrokosmos,Makrokosmos und Mikrokosmos in einer,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0234:0159,9,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0234:0159,9,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0239:0165,0,Markov,"Markov, A",Bd05_Log-N:0237:0162,Markov,Bd05_Log-N
Bd05_Log-N:0239:0165,0,Markov,"Markov, A",Bd05_Log-N:0238:0163,Markov,Bd05_Log-N
Bd05_Log-N:0239:0166,0,Markov,"Markov, A",Bd05_Log-N:0237:0162,Markov,Bd05_Log-N
Bd05_Log-N:0239:0166,0,Markov,"Markov, A",Bd05_Log-N:0238:0163,Markov,Bd05_Log-N
Bd05_Log-N:0242:0169,2,Kraft,Kraft fest (nach M,Bd04_Ins-Loc:0399:0315,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0242:0169,2,Kraft,Kraft fest (nach M,Bd04_Ins-Loc:0401:0316,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0259:0181,2,Kraft,Kraft,Bd04_Ins-Loc:0399:0315,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0259:0181,2,Kraft,Kraft,Bd04_Ins-Loc:0401:0316,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0272:0193,17,Kraft,Kraft (zur Erklärung der realen Bewegungen der Körper,Bd04_Ins-Loc:0399:0315,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0272:0193,17,Kraft,Kraft (zur Erklärung der realen Bewegungen der Körper,Bd04_Ins-Loc:0401:0316,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0273:0194,51,Makrokosmos,Makrokosmos ordnen,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0273:0194,51,Makrokosmos,Makrokosmos ordnen,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0299:0209,12,Länge,Länge,Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0299:0209,12,Länge,Länge,Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0309:0217,58,Länge,Länge und Dauer zwar auf der technisch erfolgreichen Reproduktion,Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0309:0217,58,Länge,Länge und Dauer zwar auf der technisch erfolgreichen Reproduktion,Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0317:0222,16,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0317:0222,16,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0323:0227,3,Begriffe,"Begriffe darstellen, z",Bd01_A-B:0412:0515,"Begriffe, identische",Bd01_A-B
Bd05_Log-N:0323:0227,3,Begriffe,"Begriffe darstellen, z",Bd01_A-B:0412:0516,"Begriffe, theoretische",Bd01_A-B
Bd05_Log-N:0324:0229,6,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0324:0229,6,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0338:0236,7,komplex/Komplex,komplex/Komplex,Bd04_Ins-Loc:0297:0208,komplex/Komplex,Bd04_Ins-Loc
Bd05_Log-N:0338:0236,7,komplex/Komplex,komplex/Komplex,Bd04_Ins-Loc:0297:0208,komplex/Komplex,Bd04_Ins-Loc
Bd05_Log-N:0344:0237,10,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0344:0237,10,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0352:0248,15,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z
Bd05_Log-N:0352:0248,15,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0198:0157,"Unendlichkeit, schlechte",Bd08_Th-Z
Bd05_Log-N:0353:0250,0,Wiener,Wiener Kreises,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0353:0250,0,Wiener,Wiener Kreises,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0353:0250,0,Wiener,Wiener Kreises,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0361:0258,26,Booleschen,Booleschen Verbandes ohne Nullelement,Bd01_A-B:0529:0663,Boolesche Algebra,Bd01_A-B
Bd05_Log-N:0361:0258,26,Booleschen,Booleschen Verbandes ohne Nullelement,Bd01_A-B:0529:0664,Boolesche Summe,Bd01_A-B
Bd05_Log-N:0378:0266,7,Länge,Länge,Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0378:0266,7,Länge,Länge,Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0395:0279,44,Wiener,Wiener Kreises (R,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0395:0279,44,Wiener,Wiener Kreises (R,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0395:0279,44,Wiener,Wiener Kreises (R,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0417:0309,0,Makrokosmos,Makrokosmos,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0417:0309,0,Makrokosmos,Makrokosmos,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0423:0315,2,ästhetisch/,ästhetisch/ Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0423:0315,2,ästhetisch/,ästhetisch/ Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd03_G-Inn:0580:0424,Implikation,Bd03_G-Inn
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd03_G-Inn:0581:0425,"Implikation, induktive",Bd03_G-Inn
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd03_G-Inn:0582:0426,"Implikation, relevante",Bd03_G-Inn
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0437:0335,4,Implikationen,Implikationen,Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0437:0335,7,Paradoxien,Paradoxien der (materialen,Bd06_O-Ra:0116:0091,"Paradoxien, kosmologische",Bd06_O-Ra
Bd05_Log-N:0437:0335,7,Paradoxien,Paradoxien der (materialen,Bd06_O-Ra:0118:0092,"Paradoxien, zenonische",Bd06_O-Ra
Bd05_Log-N:0437:0335,7,Paradoxien,Paradoxien der (materialen,Bd06_O-Ra:0121:0093,Paradoxien der Implikation,Bd06_O-Ra
Bd05_Log-N:0437:0335,7,Paradoxien,Paradoxien der (materialen,Bd06_O-Ra:0121:0094,Paradoxien des Unendlichen,Bd06_O-Ra
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd03_G-Inn:0580:0424,Implikation,Bd03_G-Inn
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd03_G-Inn:0581:0425,"Implikation, induktive",Bd03_G-Inn
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd03_G-Inn:0582:0426,"Implikation, relevante",Bd03_G-Inn
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0437:0335,8,Implikation,"Implikation, die zum Teil in der logischen",Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd03_G-Inn:0580:0424,Implikation,Bd03_G-Inn
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd03_G-Inn:0581:0425,"Implikation, induktive",Bd03_G-Inn
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd03_G-Inn:0582:0426,"Implikation, relevante",Bd03_G-Inn
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0439:0336,11,Implikationen,"Implikationen A1,",Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0439:0336,30,symmetrisch/,symmetrisch/ Symmetrie (logisch,Bd07_Re-Te:0630:0537,symmetrisch/Symmetrie (argumentationstheore tisch),Bd07_Re-Te
Bd05_Log-N:0439:0336,30,symmetrisch/,symmetrisch/ Symmetrie (logisch,Bd07_Re-Te:0631:0538,symmetrisch/Symmetrie (geometrisch),Bd07_Re-Te
Bd05_Log-N:0439:0336,30,symmetrisch/,symmetrisch/ Symmetrie (logisch,Bd07_Re-Te:0633:0539,symmetrisch/Symmetrie (logisch),Bd07_Re-Te
Bd05_Log-N:0439:0336,30,symmetrisch/,symmetrisch/ Symmetrie (logisch,Bd07_Re-Te:0634:0540,symmetrisch/Symmetrie (naturphilosophisch),Bd07_Re-Te
Bd05_Log-N:0443:0337,21,Kraft,Kraft beschreiben lassen,Bd04_Ins-Loc:0399:0315,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0443:0337,21,Kraft,Kraft beschreiben lassen,Bd04_Ins-Loc:0401:0316,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd03_G-Inn:0580:0424,Implikation,Bd03_G-Inn
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd03_G-Inn:0581:0425,"Implikation, induktive",Bd03_G-Inn
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd03_G-Inn:0582:0426,"Implikation, relevante",Bd03_G-Inn
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0450:0344,7,Implikationen,Implikationen,Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd03_G-Inn:0580:0424,Implikation,Bd03_G-Inn
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd03_G-Inn:0581:0425,"Implikation, induktive",Bd03_G-Inn
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd03_G-Inn:0582:0426,"Implikation, relevante",Bd03_G-Inn
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd03_G-Inn:0582:0427,"Implikation, strenge",Bd03_G-Inn
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd03_G-Inn:0582:0428,"Implikation, strikte",Bd03_G-Inn
Bd05_Log-N:0452:0345,8,Implikationen,"Implikationen A → B, A ≺ B (modus ponendo ponens, wörtlich",Bd06_O-Ra:0160:0136,Implikation,Bd06_O-Ra
Bd05_Log-N:0461:0358,17,Helmont,"Helmont, Franciscus Mercurius van",Bd03_G-Inn:0358:0257,Helmont,Bd03_G-Inn
Bd05_Log-N:0461:0358,17,Helmont,"Helmont, Franciscus Mercurius van",Bd03_G-Inn:0360:0258,Helmont,Bd03_G-Inn
Bd05_Log-N:0465:0360,5,Wiener,Wiener Kreises und dessen Programm einer,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0465:0360,5,Wiener,Wiener Kreises und dessen Programm einer,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0465:0360,5,Wiener,Wiener Kreises und dessen Programm einer,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0490:0386,1,Wiener,"Wiener Kreises, vor allem mit R",Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0490:0386,1,Wiener,"Wiener Kreises, vor allem mit R",Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0490:0386,1,Wiener,"Wiener Kreises, vor allem mit R",Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0490:0386,8,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,ästhetisch/Ästhetik,Bd01_A-B
Bd05_Log-N:0490:0386,8,ästhetisch/Ästhetik,ästhetisch/Ästhetik,Bd01_A-B:0288:0380,ästhetisch/Ästhetik (endeetisch),Bd01_A-B
Bd05_Log-N:0507:0403,0,Wiener,"Wiener Kreises, des Symbolischen Interaktionismus (",Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0507:0403,0,Wiener,"Wiener Kreises, des Symbolischen Interaktionismus (",Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0507:0403,0,Wiener,"Wiener Kreises, des Symbolischen Interaktionismus (",Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0511:0405,1,Wiener,"Wiener Kreises, dem N",Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0511:0405,1,Wiener,"Wiener Kreises, dem N",Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0511:0405,1,Wiener,"Wiener Kreises, dem N",Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0531:0419,13,Makrokosmos,Makrokosmos und Mikrokosmos sowie die vom Ursprung und von den Eigensch,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0531:0419,13,Makrokosmos,Makrokosmos und Mikrokosmos sowie die vom Ursprung und von den Eigensch,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0534:0420,14,Ritter,Ritter,Bd07_Re-Te:0180:0135,Ritter,Bd07_Re-Te
Bd05_Log-N:0534:0420,14,Ritter,Ritter,Bd07_Re-Te:0181:0136,Ritter,Bd07_Re-Te
Bd05_Log-N:0541:0422,21,Makrokosmos,Makrokosmos,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0541:0422,21,Makrokosmos,Makrokosmos,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0541:0422,27,Länge,"Länge,",Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0541:0422,27,Länge,"Länge,",Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0550:0431,5,Anderen,Anderen sowie von sich selbst unterscheidendes Tun (,Bd01_A-B:0156:0213,"Andere, das",Bd01_A-B
Bd05_Log-N:0550:0431,5,Anderen,Anderen sowie von sich selbst unterscheidendes Tun (,Bd01_A-B:0156:0214,"Andere, der",Bd01_A-B
Bd05_Log-N:0551:0436,8,De,"De Morganschen Gesetze, erlaube",Bd02_C-F:0147:0164,de dicto/de re,Bd02_C-F
Bd05_Log-N:0551:0436,8,De,"De Morganschen Gesetze, erlaube",Bd02_C-F:0147:0164,de dicto/de re,Bd02_C-F
Bd05_Log-N:0551:0436,8,De,"De Morganschen Gesetze, erlaube",Bd02_C-F:0171:0192,De Morgansche Gesetze,Bd02_C-F
Bd05_Log-N:0555:0440,14,analytische,analytische Charakter logisch-mathematischer Begriffe und Sätze führt d,Bd01_A-B:0149:0202,analytische Philosophie,Bd01_A-B
Bd05_Log-N:0555:0440,14,analytische,analytische Charakter logisch-mathematischer Begriffe und Sätze führt d,Bd01_A-B:0149:0203,analytische Wissenschaftstheorie,Bd01_A-B
Bd05_Log-N:0563:0449,48,Platonischen,Platonischen Akademie in Florenz (1459,Bd06_O-Ra:0360:0243,Platonische Akademie (Academia Platonica),Bd06_O-Ra
Bd05_Log-N:0563:0449,48,Platonischen,Platonischen Akademie in Florenz (1459,Bd06_O-Ra:0361:0244,Platonische Körper,Bd06_O-Ra
Bd05_Log-N:0567:0451,0,Wiener,Wiener Kreises des Logischen Empirismus (,Bd08_Th-Z:0518:0496,Wiener,Bd08_Th-Z
Bd05_Log-N:0567:0451,0,Wiener,Wiener Kreises des Logischen Empirismus (,Bd08_Th-Z:0519:0497,Wiener,Bd08_Th-Z
Bd05_Log-N:0567:0451,0,Wiener,Wiener Kreises des Logischen Empirismus (,Bd08_Th-Z:0520:0498,Wiener Kreis,Bd08_Th-Z
Bd05_Log-N:0575:0459,4,Kraft,Kraft,Bd04_Ins-Loc:0399:0315,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0575:0459,4,Kraft,Kraft,Bd04_Ins-Loc:0401:0316,Kraft,Bd04_Ins-Loc
Bd05_Log-N:0575:0459,47,Mores,Mores,Bd05_Log-N:0482:0380,More,Bd05_Log-N
Bd05_Log-N:0575:0459,47,Mores,Mores,Bd05_Log-N:0485:0381,More,Bd05_Log-N
Bd05_Log-N:0575:0459,47,Mores,Mores,Bd05_Log-N:0488:0382,more geometrico,Bd05_Log-N
Bd05_Log-N:0585:0461,8,Länge,Länge,Bd04_Ins-Loc:0471:0374,Lange,Bd04_Ins-Loc
Bd05_Log-N:0585:0461,8,Länge,Länge,Bd04_Ins-Loc:0473:0375,Länge,Bd04_Ins-Loc
Bd05_Log-N:0587:0463,2,Fichte,"Fichte, Johann Gottlieb",Bd02_C-F:0511:0571,Fichte,Bd02_C-F
Bd05_Log-N:0587:0463,2,Fichte,"Fichte, Johann Gottlieb",Bd02_C-F:0512:0572,Fichte,Bd02_C-F
Bd05_Log-N:0589:0467,3,irrational/,irrational/ Irrationalismus,Bd04_Ins-Loc:0092:0046,irrational/Irrationalismus,Bd04_Ins-Loc
Bd05_Log-N:0589:0467,3,irrational/,irrational/ Irrationalismus,Bd04_Ins-Loc:0094:0047,irrational (mathematisch),Bd04_Ins-Loc
Bd05_Log-N:0605:0475,7,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z
Bd05_Log-N:0605:0475,7,unendlich/Unendlichkeit,unendlich/Unendlichkeit,Bd08_Th-Z:0198:0157,"Unendlichkeit, schlechte",Bd08_Th-Z
Bd05_Log-N:0605:0475,13,Makrokosmos,Makrokosmos,Bd05_Log-N:0206:0132,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0605:0475,13,Makrokosmos,Makrokosmos,Bd05_Log-N:0207:0133,Makrokosmos,Bd05_Log-N
Bd05_Log-N:0613:0486,16,Paradoxien,"Paradoxien, die sich aus der platonistischen/ realistischen Auffassung",Bd06_O-Ra:0116:0091,"Paradoxien, kosmologische",Bd06_O-Ra
Bd05_Log-N:0613:0486,16,Paradoxien,"Paradoxien, die sich aus der platonistischen/ realistischen Auffassung",Bd06_O-Ra:0118:0092,"Paradoxien, zenonische",Bd06_O-Ra
Bd05_Log-N:0613:0486,16,Paradoxien,"Paradoxien, die sich aus der platonistischen/ realistischen Auffassung",Bd06_O-Ra:0121:0093,Paradoxien der Implikation,Bd06_O-Ra
Bd05_Log-N:0613:0486,16,Paradoxien,"Paradoxien, die sich aus der platonistischen/ realistischen Auffassung",Bd06_O-Ra:0121:0094,Paradoxien des Unendlichen,Bd06_O-Ra
Bd05_Log-N:0613:0486,45,Realismus,Realismus,Bd07_Re-Te:0023:0006,Realismus (erkenntnistheoretisch),Bd07_Re-Te
Bd05_Log-N:0613:0486,45,Realismus,Realismus,Bd07_Re-Te:0025:0007,Realismus (ontologisch),Bd07_Re-Te
